"idcommande","noLigne","quantite","idProduit"
"25882","2","2","5"
"25883","3","2","32"
"25884","1","4","12"
"25885","1","1","78"
"25886","2","3","0"
"25887","3","1","257862"
"25888","1","2","50"
"25889","3","4","0"
"25890","2","1","0"
"25891","1","4","0"
"25892","1","1","8"
"25893","3","1","68"
"25894","2","2","0"
"25895","2","1","0"
"25896","2","1","0"
"25897","3","4","76"
"25898","1","4","2007"
"25899","1","2","64"
"25900","3","4","0"
"25901","3","1","0"
"25902","3","3","892"
"25903","1","1","41434099"
"25904","2","2","44"
"25905","1","4","2893"
"25906","3","2","77"
"25907","3","3","0"
"25908","2","1","94"
"25909","2","4","0"
"25910","1","2","0"
"25911","3","2","9"
"25912","2","4","4"
"25913","1","2","22"
"25914","3","2","0"
"25915","1","4","69"
"25916","3","3","0"
"25917","1","3","80000000"
"25918","2","1","6126"
"25919","3","2","0"
"25920","1","1","99"
"25921","1","2","850"
"25922","2","3","0"
"25923","3","4","0"
"25924","2","4","0"
"25925","1","3","0"
"25926","3","2","383297509"
"25927","2","3","2147483647"
"25928","2","4","80"
"25929","2","1","0"
"25930","3","4","7"
"25931","2","4","0"
"25932","1","3","0"
"25933","2","4","0"
"25934","3","4","0"
"25935","3","2","2147483647"
"25936","2","1","50"
"25937","2","2","86"
"25938","2","1","5"
"25939","1","2","16533"
"25940","2","4","0"
"25941","3","2","6"
"25942","1","4","1"
"25943","2","4","7"
"25944","3","2","2147483647"
"25945","1","4","0"
"25946","3","4","41434099"
"25947","1","1","38063"
"25948","2","1","16187"
"25949","3","4","85750377"
"25950","3","3","0"
"25951","2","3","6"
"25952","1","4","56240"
"25953","2","2","2147483647"
"25954","2","2","0"
"25955","3","4","788"
"25956","1","4","0"
"25957","1","1","0"
"25958","3","3","2147483647"
"25959","2","3","0"
"25960","1","1","0"
"25961","3","4","594"
"25962","2","3","0"
"25963","3","3","3245"
"25964","3","4","81"
"25965","3","2","0"
"25966","1","1","0"
"25967","1","2","5"
"25968","3","4","36985"
"25969","2","1","2"
"25970","3","4","25"
"25971","1","3","0"
"25972","2","2","8"
"25973","2","3","12"
"25974","1","2","39887"
"25975","1","1","0"
"25976","1","3","0"
"25977","2","3","0"
"25978","3","3","0"
"25979","1","4","4"
"25980","3","2","0"
"25981","1","2","0"
"25982","3","4","4"
"25983","1","2","12"
"25984","3","1","0"
"25985","2","3","73"
"25986","3","1","86"
"25987","2","2","5"
"25988","1","4","2"
"25989","2","1","0"
"25990","1","2","0"
"25991","3","3","1357"
"25992","1","4","0"
"25993","2","3","0"
"25994","2","1","2147483647"
"25995","3","3","0"
"25996","1","3","0"
"25997","3","1","0"
"25998","1","1","0"
"25999","2","1","0"
"26000","1","1","8"
"26001","2","3","0"
"26002","1","2","0"
"26003","2","1","0"
"26004","3","1","19"
"26005","1","1","54"
"26006","3","4","94"
"26007","3","3","819"
"26008","3","4","989602"
"26009","1","2","0"
"26010","2","1","40"
"26011","3","2","4"
"26012","2","2","59"
"26013","1","4","2007"
"26014","1","2","751225"
"26015","2","1","2"
"26016","3","4","0"
"26017","2","3","0"
"26018","1","4","0"
"26019","1","1","16533"
"26020","2","4","8"
"26021","2","3","0"
"26022","3","1","5"
"26023","1","2","0"
"26024","2","1","0"
"26025","1","4","5086"
"26026","2","1","0"
"26027","2","4","57"
"26028","1","1","0"
"26029","3","2","874"
"26030","3","3","395813"
"26031","1","4","8"
"26032","2","4","6"
"26033","2","2","0"
"26034","1","2","3"
"26035","2","4","762"
"26036","3","3","9646808"
"26037","2","4","0"
"26038","3","4","20"
"26039","1","1","6"
"26040","2","1","0"
"26041","2","3","0"
"26042","3","4","0"
"26043","1","2","2147483647"
"26044","3","2","0"
"26045","2","3","25"
"26046","1","3","0"
"26047","3","3","0"
"26048","2","2","2"
"26049","1","1","1"
"26050","3","3","0"
"26051","2","1","0"
"26052","2","1","0"
"26053","3","3","25"
"26054","3","2","0"
"26055","2","3","24"
"26056","1","1","10"
"26057","3","3","66674125"
"26058","2","1","1833"
"26059","1","1","0"
"26060","3","3","0"
"26061","1","2","5049"
"26062","1","3","5"
"26063","2","1","0"
"26064","3","3","1"
"26065","1","1","8"
"26066","3","4","0"
"26067","1","2","0"
"26068","2","2","57"
"26069","2","1","0"
"26070","1","3","0"
"26071","3","1","7"
"26072","2","2","0"
"26073","2","3","0"
"26074","3","2","0"
"26075","1","3","0"
"26076","2","4","0"
"26077","2","2","22807"
"26078","3","3","775"
"26079","1","3","0"
"26080","1","2","0"
"26081","2","2","0"
"26082","3","3","7"
"26083","2","2","1"
"26084","1","3","73"
"26085","2","4","6"
"26086","3","4","2"
"26087","1","1","2"
"26088","3","1","9684691"
"26089","2","3","0"
"26090","3","4","0"
"26091","2","2","5578"
"26092","1","2","88"
"26093","3","3","0"
"26094","1","4","0"
"26095","2","2","0"
"26096","1","4","2477"
"26097","3","2","95"
"26098","2","1","1"
"26099","3","2","1"
"26100","2","2","13"
"26101","3","4","0"
"26102","1","1","0"
"26103","2","3","27"
"26104","3","2","365"
"26105","3","2","0"
"26106","1","4","2"
"26107","2","4","8"
"26108","2","1","0"
"26109","1","2","90"
"26110","3","2","1"
"26111","3","4","2147483647"
"26112","1","4","0"
"26113","2","4","0"
"26114","2","3","44"
"26115","1","4","365"
"26116","3","4","0"
"26117","2","3","9351"
"26118","1","2","0"
"26119","1","1","2147483647"
"26120","1","1","2"
"26121","2","1","0"
"26122","3","3","18"
"26123","3","1","0"
"26124","1","3","1"
"26125","3","1","0"
"26126","2","4","0"
"26127","1","1","0"
"26128","2","4","0"
"26129","2","4","5"
"26130","1","2","96"
"26131","1","1","0"
"26132","2","2","749"
"26133","1","4","0"
"26134","2","4","2"
"26135","1","4","838"
"26136","1","3","2"
"26137","1","4","0"
"26138","3","1","3245"
"26139","2","4","218"
"26140","3","1","0"
"26141","2","4","0"
"26142","1","3","0"
"26143","3","3","75000000"
"26144","1","4","0"
"26145","3","1","0"
"26146","2","1","0"
"26147","2","3","2147483647"
"26148","1","4","0"
"26149","3","1","40000"
"26150","2","2","2147483647"
"26151","1","4","0"
"26152","1","2","0"
"26153","2","3","5"
"26154","1","3","0"
"26155","1","2","0"
"26156","3","3","0"
"26157","2","1","0"
"26158","1","1","13"
"26159","1","4","102"
"26160","2","2","17"
"26161","3","1","2413"
"26162","2","4","0"
"26163","1","3","0"
"26164","2","4","13"
"26165","3","4","26"
"26166","1","1","0"
"26167","3","3","13"
"26168","2","2","65615"
"26169","3","1","13"
"26170","1","4","7"
"26171","2","2","0"
"26172","3","1","0"
"26173","2","3","0"
"26174","1","1","7"
"26175","1","3","9919"
"26176","2","1","0"
"26177","3","3","0"
"26178","1","3","276"
"26179","2","4","0"
"26180","1","2","0"
"26181","3","4","69"
"26182","1","1","5"
"26183","1","3","491"
"26184","1","3","2"
"26185","3","4","8"
"26186","2","2","988"
"26187","1","3","5466"
"26188","2","2","0"
"26189","3","4","2147483647"
"26190","1","3","54"
"26191","3","1","8"
"26192","2","1","0"
"26193","1","1","54"
"26194","2","1","840"
"26195","2","2","36503"
"26196","1","3","0"
"26197","2","4","0"
"26198","3","1","77"
"26199","2","2","0"
"26200","1","4","0"
"26201","3","4","0"
"26202","2","2","0"
"26203","1","4","8"
"26204","3","1","0"
"26205","2","2","2"
"26206","3","1","5"
"26207","1","1","18"
"26208","1","4","2224"
"26209","3","1","3196"
"26210","2","3","0"
"26211","2","3","890044694"
"26212","3","2","2"
"26213","1","1","89040207"
"26214","2","3","610"
"26215","3","4","0"
"26216","1","3","0"
"26217","2","2","4"
"26218","3","1","0"
"26219","1","2","994"
"26220","3","2","0"
"26221","2","4","4"
"26222","1","3","2147483647"
"26223","2","4","0"
"26224","3","1","2147483647"
"26225","3","2","7"
"26226","1","4","0"
"26227","3","2","0"
"26228","2","3","0"
"26229","1","3","8"
"26230","1","3","16332"
"26231","3","3","3"
"26232","2","3","0"
"26233","3","3","75414"
"26234","2","1","65114"
"26235","1","2","0"
"26236","1","2","75414"
"26237","2","4","0"
"26238","2","1","0"
"26239","1","3","2147483647"
"26240","3","2","6"
"26241","2","4","2147483647"
"26242","1","1","678"
"26243","2","1","13"
"26244","3","3","17613"
"26245","3","4","0"
"26246","1","1","0"
"26247","2","1","958"
"26248","3","2","8"
"26249","3","4","0"
"26250","1","4","0"
"26251","1","1","0"
"26252","3","2","0"
"26253","1","4","2147483647"
"26254","2","1","5689"
"26255","3","3","0"
"26256","1","2","0"
"26257","3","2","9"
"26258","2","4","6"
"26259","1","4","9"
"26260","1","1","568447"
"26261","2","2","2"
"26262","3","4","1"
"26263","2","1","4"
"26264","3","3","76"
"26265","1","4","819"
"26266","3","4","2147483647"
"26267","1","2","80"
"26268","3","3","2823"
"26269","1","3","0"
"26270","2","1","44"
"26271","2","2","2"
"26272","3","2","4380"
"26273","1","3","7"
"26274","3","1","99"
"26275","1","2","2147483647"
"26276","3","2","2"
"26277","2","3","0"
"26278","1","1","0"
"26279","1","2","39887"
"26280","2","1","6"
"26281","3","3","999829"
"26282","3","2","3"
"26283","2","2","2147483647"
"26284","3","2","66"
"26285","1","1","4"
"26286","2","4","0"
"26287","1","3","0"
"26288","2","3","0"
"26289","1","4","1"
"26290","1","1","0"
"26291","3","2","21"
"26292","2","2","947242"
"26293","2","3","62771"
"26294","2","4","629"
"26295","3","1","2224"
"26296","3","2","39"
"26297","1","1","2147483647"
"26298","3","2","69"
"26299","3","3","0"
"26300","1","2","2"
"26301","3","3","1"
"26302","2","3","8"
"26303","2","2","383297509"
"26304","1","1","9684691"
"26305","3","4","8"
"26306","3","1","28"
"26307","1","4","76"
"26308","2","2","18"
"26309","2","2","75"
"26310","1","4","64"
"26311","3","1","5"
"26312","2","2","0"
"26313","3","2","99"
"26314","3","2","0"
"26315","2","2","592919"
"26316","1","1","30"
"26317","2","4","40"
"26318","3","4","36985"
"26319","1","1","0"
"26320","1","1","0"
"26321","3","2","0"
"26322","2","2","0"
"26323","3","4","9"
"26324","3","3","2147483647"
"26325","2","1","0"
"26326","1","3","0"
"26327","2","3","0"
"26328","1","3","2"
"26329","1","1","0"
"26330","2","4","10276898"
"26331","3","1","0"
"26332","3","2","0"
"26333","1","3","4"
"26334","2","1","52"
"26335","1","1","0"
"26336","3","1","45"
"26337","2","4","66"
"26338","2","2","149450"
"26339","1","1","0"
"26340","3","2","0"
"26341","2","4","66"
"26342","3","4","2"
"26343","1","3","0"
"26344","3","2","2147483647"
"26345","2","4","0"
"26346","3","3","9"
"26347","2","3","7141"
"26348","1","4","0"
"26349","1","4","4"
"26350","2","2","7"
"26351","2","4","0"
"26352","3","4","0"
"26353","1","4","47"
"26354","3","4","0"
"26355","2","2","5"
"26356","2","2","14933"
"26357","1","4","1"
"26358","3","1","30"
"26359","2","4","5"
"26360","1","1","850"
"26361","2","4","2147483647"
"26362","1","2","0"
"26363","3","4","52"
"26364","1","2","0"
"26365","2","2","50"
"26366","1","4","27"
"26367","3","2","45208"
"26368","3","1","9"
"26369","2","4","8"
"26370","3","4","0"
"26371","1","2","95"
"26372","2","2","94"
"26373","1","3","2147483647"
"26374","2","1","0"
"26375","1","2","43543"
"26376","3","1","602062"
"26377","2","4","0"
"26378","3","1","56"
"26379","1","3","0"
"26380","2","4","8"
"26381","1","2","362"
"26382","1","4","0"
"26383","2","2","7549676"
"26384","1","4","5"
"26385","3","1","0"
"26386","3","2","29"
"26387","2","4","0"
"26388","3","1","6"
"26389","1","1","82"
"26390","3","3","0"
"26391","2","2","2"
"26392","2","1","0"
"26393","3","1","83733"
"26394","2","2","5"
"26395","1","3","0"
"26396","1","2","0"
"26397","2","3","13"
"26398","1","3","2147483647"
"26399","3","2","5"
"26400","1","2","0"
"26401","2","3","9068663"
"26402","3","1","0"
"26403","3","3","0"
"26404","2","1","0"
"26405","1","1","0"
"26406","1","3","0"
"26407","1","1","0"
"26408","2","3","0"
"26409","1","2","0"
"26410","1","4","44892190"
"26411","2","3","5"
"26412","1","3","0"
"26413","1","1","0"
"26414","3","3","1"
"26415","2","2","0"
"26416","2","4","84"
"26417","1","4","0"
"26418","3","4","0"
"26419","1","4","1"
"26420","2","4","0"
"26421","3","3","9683"
"26422","1","1","0"
"26423","3","4","102"
"26424","1","2","21"
"26425","3","4","470"
"26426","1","1","0"
"26427","1","1","6"
"26428","1","1","0"
"26429","2","3","9634"
"26430","3","4","5483"
"26431","2","1","97535"
"26432","1","4","24"
"26433","2","4","5"
"26434","3","3","6"
"26435","1","4","4"
"26436","1","4","0"
"26437","3","2","2"
"26438","2","1","0"
"26439","3","4","26598762"
"26440","2","3","0"
"26441","2","4","828"
"26442","2","3","0"
"26443","3","1","0"
"26444","1","2","0"
"26445","2","3","0"
"26446","3","2","3"
"26447","3","3","0"
"26448","2","1","0"
"26449","3","4","169"
"26450","2","2","366"
"26451","1","2","2147483647"
"26452","1","4","0"
"26453","3","3","7000"
"26454","2","4","0"
"26455","1","2","2"
"26456","3","3","0"
"26457","2","4","0"
"26458","3","4","5578"
"26459","2","2","0"
"26460","3","1","7"
"26461","1","1","0"
"26462","3","1","2147483647"
"26463","1","2","0"
"26464","2","4","0"
"26465","3","3","0"
"26466","2","4","169"
"26467","3","1","0"
"26468","1","2","0"
"26469","2","2","639"
"26470","1","4","99"
"26471","3","1","0"
"26472","2","1","0"
"26473","3","3","0"
"26474","1","1","9"
"26475","2","4","23"
"26476","3","1","0"
"26477","1","2","9"
"26478","3","1","0"
"26479","2","2","0"
"26480","3","2","8"
"26481","1","3","470"
"26482","2","1","0"
"26483","1","3","7"
"26484","3","2","495672110"
"26485","1","3","54"
"26486","2","2","5"
"26487","3","3","5283"
"26488","1","3","2"
"26489","2","1","0"
"26490","3","1","58"
"26491","1","2","875"
"26492","2","2","76"
"26493","1","4","26598762"
"26494","2","3","0"
"26495","3","3","450000000"
"26496","3","4","3"
"26497","2","1","0"
"26498","1","1","44"
"26499","3","4","0"
"26500","2","3","0"
"26501","1","1","0"
"26502","3","1","0"
"26503","1","4","0"
"26504","2","1","0"
"26505","3","3","16"
"26506","2","1","0"
"26507","2","3","0"
"26508","3","4","73"
"26509","1","3","4"
"26510","3","4","4"
"26511","2","1","0"
"26512","1","3","990"
"26513","1","1","305160"
"26514","3","3","0"
"26515","2","1","7"
"26516","2","3","0"
"26517","1","2","0"
"26518","1","3","7"
"26519","2","4","2147483647"
"26520","3","2","2147483647"
"26521","1","2","8096"
"26522","1","1","7"
"26523","3","1","0"
"26524","2","1","3"
"26525","1","3","734"
"26526","2","4","0"
"26527","1","3","8"
"26528","3","1","0"
"26529","2","4","63"
"26530","3","2","0"
"26531","2","4","788"
"26532","3","2","6"
"26533","2","1","0"
"26534","1","3","54"
"26535","3","4","0"
"26536","1","4","0"
"26537","1","2","0"
"26538","3","1","0"
"26539","2","4","58"
"26540","1","1","8"
"26541","3","2","670"
"26542","2","4","8146"
"26543","3","1","0"
"26544","2","4","80"
"26545","1","1","62771"
"26546","2","2","0"
"26547","2","1","73"
"26548","3","2","45"
"26549","3","4","0"
"26550","1","2","0"
"26551","2","2","16"
"26552","2","4","44"
"26553","1","1","198897"
"26554","2","1","35"
"26555","3","3","21"
"26556","3","1","1"
"26557","2","4","0"
"26558","1","2","2147483647"
"26559","3","3","25"
"26560","2","4","0"
"26561","3","2","25"
"26562","2","4","0"
"26563","1","2","0"
"26564","1","4","0"
"26565","3","4","0"
"26566","2","2","0"
"26567","2","2","0"
"26568","1","2","913865"
"26569","3","1","3"
"26570","2","1","0"
"26571","3","4","39"
"26572","2","4","0"
"26573","3","1","0"
"26574","1","4","4"
"26575","1","3","0"
"26576","3","2","22"
"26577","2","3","0"
"26578","3","2","0"
"26579","1","4","0"
"26580","2","1","0"
"26581","1","2","0"
"26582","2","1","0"
"26583","3","4","2147483647"
"26584","2","1","43"
"26585","3","4","87"
"26586","1","2","149450"
"26587","3","1","45"
"26588","2","1","850"
"26589","1","3","0"
"26590","3","3","39"
"26591","2","1","0"
"26592","1","1","7141"
"26593","2","2","2147483647"
"26594","1","2","0"
"26595","3","2","0"
"26596","2","3","0"
"26597","3","1","2"
"26598","1","2","0"
"26599","2","3","64"
"26600","2","1","99"
"26601","2","3","0"
"26602","3","4","0"
"26603","1","1","549"
"26604","3","1","0"
"26605","3","2","65615"
"26606","2","2","0"
"26607","1","4","19"
"26608","2","3","0"
"26609","3","4","99"
"26610","3","3","8"
"26611","2","3","0"
"26612","1","4","47"
"26613","1","3","5"
"26614","1","3","6479"
"26615","2","1","0"
"26616","3","4","522"
"26617","1","3","1110899"
"26618","2","3","0"
"26619","1","4","0"
"26620","3","1","5"
"26621","1","2","325"
"26622","3","4","11161"
"26623","1","2","0"
"26624","2","3","0"
"26625","3","1","0"
"26626","1","4","7"
"26627","2","1","80000000"
"26628","2","2","0"
"26629","3","2","0"
"26630","1","2","0"
"26631","2","4","0"
"26632","1","4","0"
"26633","2","3","2147483647"
"26634","2","4","0"
"26635","1","3","0"
"26636","2","3","0"
"26637","3","3","832715"
"26638","2","1","0"
"26639","1","1","2"
"26640","1","3","56"
"26641","3","1","0"
"26642","2","2","0"
"26643","1","3","29"
"26644","2","4","0"
"26645","3","4","0"
"26646","1","1","71"
"26647","2","1","2893"
"26648","1","1","26"
"26649","3","4","1"
"26650","1","2","8146"
"26651","2","2","59"
"26652","3","3","0"
"26653","2","2","2147483647"
"26654","1","2","0"
"26655","3","1","11"
"26656","1","3","9"
"26657","3","1","2"
"26658","2","1","6"
"26659","1","1","14933"
"26660","1","2","0"
"26661","2","4","0"
"26662","3","4","2224"
"26663","2","1","3"
"26664","1","1","2147483647"
"26665","3","3","0"
"26666","2","2","0"
"26667","1","2","203234"
"26668","2","1","703138867"
"26669","3","2","6"
"26670","1","4","0"
"26671","3","1","0"
"26672","1","4","37"
"26673","2","2","27"
"26674","2","2","17"
"26675","1","1","0"
"26676","2","4","7"
"26677","3","2","0"
"26678","3","1","16"
"26679","1","4","58"
"26680","2","2","0"
"26681","3","1","0"
"26682","1","2","2"
"26683","3","1","95"
"26684","3","1","1644"
"26685","2","1","0"
"26686","1","3","0"
"26687","3","4","0"
"26688","3","1","7"
"26689","1","1","0"
"26690","2","3","0"
"26691","3","3","0"
"26692","1","2","0"
"26693","3","1","0"
"26694","1","2","2"
"26695","2","1","2347"
"26696","1","2","2"
"26697","2","1","6"
"26698","3","1","198897"
"26699","1","4","73"
"26700","3","3","0"
"26701","1","1","6"
"26702","2","4","0"
"26703","2","3","42"
"26704","3","4","0"
"26705","1","1","0"
"26706","2","2","6"
"26707","3","1","2147483647"
"26708","1","3","3245"
"26709","2","1","0"
"26710","3","3","0"
"26711","1","2","0"
"26712","2","3","4"
"26713","3","4","2147483647"
"26714","1","1","0"
"26715","2","1","86"
"26716","2","1","0"
"26717","1","2","3"
"26718","3","1","2147483647"
"26719","2","1","7"
"26720","2","4","0"
"26721","3","4","819"
"26722","1","2","736"
"26723","1","4","0"
"26724","3","1","0"
"26725","2","2","0"
"26726","2","4","0"
"26727","1","1","16"
"26728","3","3","5"
"26729","2","2","7"
"26730","1","4","4699"
"26731","1","1","0"
"26732","3","2","0"
"26733","2","4","16533"
"26734","2","4","874"
"26735","3","1","9"
"26736","3","1","2147483647"
"26737","1","2","0"
"26738","2","4","5283"
"26739","1","2","6"
"26740","2","2","2147483647"
"26741","1","1","2"
"26742","3","2","3943"
"26743","3","3","0"
"26744","1","2","0"
"26745","2","3","185"
"26746","2","4","43"
"26747","1","3","0"
"26748","2","1","0"
"26749","3","4","0"
"26750","2","2","0"
"26751","2","4","0"
"26752","1","3","0"
"26753","1","3","0"
"26754","3","1","16"
"26755","3","2","0"
"26756","2","1","0"
"26757","1","4","0"
"26758","3","1","3"
"26759","2","4","2147483647"
"26760","2","2","45"
"26761","1","3","2147483647"
"26762","2","4","14685164"
"26763","3","4","0"
"26764","1","4","4"
"26765","1","4","86"
"26766","1","1","2147483647"
"26767","3","2","9"
"26768","2","2","7"
"26769","3","2","0"
"26770","1","3","0"
"26771","3","4","0"
"26772","2","4","95"
"26773","1","2","0"
"26774","3","1","0"
"26775","2","4","6"
"26776","1","3","198897"
"26777","2","2","19"
"26778","3","2","6"
"26779","3","4","782130"
"26780","1","3","0"
"26781","2","3","0"
"26782","1","1","76"
"26783","3","3","0"
"26784","1","3","802"
"26785","1","4","2147483647"
"26786","2","4","0"
"26787","3","1","85"
"26788","2","1","0"
"26789","3","4","2147483647"
"26790","1","3","0"
"26791","3","3","603"
"26792","2","2","8"
"26793","1","3","55004"
"26794","2","3","38949520"
"26795","3","1","0"
"26796","3","4","0"
"26797","1","1","641061"
"26798","2","2","0"
"26799","3","3","0"
"26800","1","2","2147483647"
"26801","3","1","0"
"26802","1","2","6"
"26803","2","4","0"
"26804","2","1","0"
"26805","3","1","68"
"26806","2","1","24"
"26807","2","4","0"
"26808","1","2","17660"
"26809","2","3","9"
"26810","3","3","594"
"26811","2","2","6936"
"26812","1","1","0"
"26813","1","3","0"
"26814","2","4","50"
"26815","2","4","585404"
"26816","1","1","0"
"26817","3","2","0"
"26818","1","4","18"
"26819","3","4","0"
"26820","3","3","0"
"26821","2","1","6"
"26822","1","2","0"
"26823","2","4","9"
"26824","1","2","0"
"26825","3","2","0"
"26826","3","4","0"
"26827","1","2","73"
"26828","2","1","7"
"26829","3","1","442073"
"26830","3","4","0"
"26831","1","1","2147483647"
"26832","1","1","0"
"26833","3","4","0"
"26834","2","2","0"
"26835","3","2","0"
"26836","2","1","0"
"26837","3","4","0"
"26838","3","2","0"
"26839","1","4","693"
"26840","2","2","549"
"26841","1","4","0"
"26842","3","1","57848"
"26843","3","4","0"
"26844","1","1","4"
"26845","2","4","0"
"26846","1","1","0"
"26847","3","2","0"
"26848","3","3","6"
"26849","3","3","3"
"26850","3","1","0"
"26851","1","2","0"
"26852","2","3","0"
"26853","2","2","35"
"26854","1","4","6"
"26855","2","2","69"
"26856","3","4","9351"
"26857","1","1","0"
"26858","3","2","0"
"26859","2","3","0"
"26860","2","4","6"
"26861","2","4","0"
"26862","3","4","2147483647"
"26863","1","4","8"
"26864","1","1","0"
"26865","2","1","6"
"26866","1","4","0"
"26867","3","4","578"
"26868","2","2","50"
"26869","1","4","0"
"26870","2","1","2"
"26871","1","3","0"
"26872","3","4","0"
"26873","2","2","2147483647"
"26874","1","2","0"
"26875","2","1","5689"
"26876","1","4","0"
"26877","3","4","0"
"26878","3","4","512"
"26879","2","1","0"
"26880","3","4","0"
"26881","2","1","0"
"26882","1","2","0"
"26883","3","4","36985"
"26884","2","3","71"
"26885","1","3","2147483647"
"26886","2","1","1"
"26887","1","3","0"
"26888","3","1","480000"
"26889","2","2","0"
"26890","1","4","2"
"26891","2","4","4699"
"26892","3","4","0"
"26893","3","4","5"
"26894","1","2","1"
"26895","2","4","185"
"26896","2","3","1"
"26897","1","3","2147483647"
"26898","2","1","0"
"26899","3","3","86"
"26900","1","1","0"
"26901","2","1","43"
"26902","3","3","0"
"26903","1","3","29"
"26904","2","3","4"
"26905","2","3","5"
"26906","3","1","39"
"26907","1","2","780"
"26908","3","4","0"
"26909","1","4","0"
"26910","1","3","1"
"26911","3","4","46"
"26912","1","1","0"
"26913","2","4","0"
"26914","3","3","0"
"26915","3","4","0"
"26916","1","1","0"
"26917","3","4","2893"
"26918","1","1","0"
"26919","2","3","2147483647"
"26920","1","3","57"
"26921","2","1","0"
"26922","3","3","44"
"26923","2","2","0"
"26924","1","3","2147483647"
"26925","3","3","66"
"26926","3","4","2147483647"
"26927","1","4","8250"
"26928","3","1","2"
"26929","1","1","0"
"26930","2","1","7"
"26931","1","2","0"
"26932","2","1","5"
"26933","2","2","0"
"26934","1","2","0"
"26935","3","2","0"
"26936","2","2","0"
"26937","1","3","7"
"26938","3","4","0"
"26939","2","3","0"
"26940","1","4","5086"
"26941","1","1","2"
"26942","3","3","2"
"26943","2","4","0"
"26944","3","4","0"
"26945","3","3","8"
"26946","1","2","0"
"26947","3","3","35"
"26948","1","4","41434099"
"26949","3","3","44"
"26950","1","3","0"
"26951","2","3","0"
"26952","1","2","50"
"26953","2","2","5"
"26954","3","4","0"
"26955","1","3","0"
"26956","3","2","0"
"26957","2","1","36985"
"26958","3","2","795"
"26959","2","3","0"
"26960","1","3","0"
"26961","2","4","0"
"26962","3","4","5678"
"26963","3","3","43"
"26964","1","2","0"
"26965","1","4","7"
"26966","3","3","0"
"26967","2","1","0"
"26968","3","4","0"
"26969","1","2","80000000"
"26970","2","3","4"
"26971","1","1","0"
"26972","3","3","6"
"26973","3","1","7"
"26974","1","4","0"
"26975","2","3","0"
"26976","1","1","43821911"
"26977","1","4","9"
"26978","2","2","6"
"26979","3","1","0"
"26980","2","2","9663362"
"26981","3","4","0"
"26982","1","3","8"
"26983","2","4","507"
"26984","1","3","0"
"26985","2","1","7"
"26986","3","4","2"
"26987","2","3","0"
"26988","3","3","2147483647"
"26989","2","1","30"
"26990","3","4","2147483647"
"26991","1","1","2147483647"
"26992","1","3","5"
"26993","2","2","1"
"26994","1","1","0"
"26995","3","1","8"
"26996","3","2","2147483647"
"26997","1","3","0"
"26998","3","4","990"
"26999","1","2","0"
"27000","2","4","0"
"27001","1","2","456"
"27002","3","3","0"
"27003","1","4","0"
"27004","2","4","994"
"27005","3","2","0"
"27006","3","1","0"
"27007","1","1","14"
"27008","1","2","75"
"27009","2","3","0"
"27010","3","3","0"
"27011","3","2","0"
"27012","3","1","0"
"27013","1","3","7"
"27014","2","3","0"
"27015","1","2","0"
"27016","2","2","924030"
"27017","3","3","450000000"
"27018","3","2","0"
"27019","1","4","0"
"27020","2","1","87"
"27021","3","2","13"
"27022","1","4","0"
"27023","2","2","0"
"27024","3","3","0"
"27025","1","2","52014"
"27026","2","1","0"
"27027","1","1","0"
"27028","3","1","6"
"27029","3","4","0"
"27030","1","4","0"
"27031","3","1","6"
"27032","1","4","0"
"27033","2","2","0"
"27034","3","3","1"
"27035","2","4","16"
"27036","1","2","4"
"27037","2","3","0"
"27038","3","4","0"
"27039","2","4","0"
"27040","3","4","2147483647"
"27041","1","1","4"
"27042","1","4","0"
"27043","1","3","0"
"27044","3","2","0"
"27045","2","4","0"
"27046","2","4","7"
"27047","1","4","29"
"27048","3","4","3410"
"27049","2","1","0"
"27050","1","1","0"
"27051","3","2","52"
"27052","1","1","734"
"27053","2","2","510"
"27054","3","1","781"
"27055","2","2","491"
"27056","1","3","0"
"27057","2","2","0"
"27058","3","1","0"
"27059","1","2","0"
"27060","2","3","39"
"27061","1","1","578"
"27062","3","2","4"
"27063","2","4","0"
"27064","3","4","32"
"27065","1","2","45"
"27066","2","4","0"
"27067","1","2","0"
"27068","3","4","26"
"27069","1","4","160"
"27070","3","2","719"
"27071","1","1","2593975"
"27072","3","2","10"
"27073","1","4","594"
"27074","3","4","0"
"27075","2","2","7"
"27076","3","2","7"
"27077","1","2","4"
"27078","2","4","0"
"27079","3","2","2147483647"
"27080","1","4","96"
"27081","1","1","0"
"27082","2","1","0"
"27083","2","2","95"
"27084","1","2","8"
"27085","3","3","0"
"27086","2","1","149450"
"27087","1","2","80"
"27088","3","2","9482"
"27089","3","1","8"
"27090","2","4","13"
"27091","2","2","0"
"27092","1","1","7"
"27093","3","1","4"
"27094","2","3","971"
"27095","1","2","0"
"27096","3","4","443"
"27097","3","1","0"
"27098","2","3","0"
"27099","1","4","0"
"27100","2","4","0"
"27101","3","2","471"
"27102","2","2","198897"
"27103","3","2","56"
"27104","1","3","0"
"27105","1","4","43553366"
"27106","3","2","0"
"27107","2","4","0"
"27108","1","1","0"
"27109","2","2","4"
"27110","3","2","0"
"27111","3","3","2147483647"
"27112","2","4","442073"
"27113","3","2","75414"
"27114","1","4","4"
"27115","1","3","874"
"27116","2","3","0"
"27117","3","2","0"
"27118","2","3","0"
